ID,TMEM132A,CD6,CYBA,DGAT2,CHI3L2,PKM,SEMA3C,JAK3,CCL2,CD5,MYO1G,FKBP10,UCHL1,SLFN13,MS4A1,PTGER1,HACD1,RHOH,KRT19,SPHK1,FZD2,SOCS3,MROH2A,PDIA2,VEPH1,CARD11,UGT1A3,BATF3,NLR
TCGA-DD-AACA,0.020306523,0.010101325,0.011451168,0.042253931,0.002141135,0.010722253,0.000989742,0.01202547,0.003597759,0.007510253,0.023831313,0.011173309,0.000386583,0.004718843,0.001108253,0.001299019,0.006634092,0.008339482,0,0.003524248,0.002321252,0.003083071,0.010016856,0.001226757,0.000118006,0.010621237,0.659184718,0.020072356,0.177985107
TCGA-DD-AACB,0.020923041,0.078179465,0.073990658,0.021631911,0.035812216,0.050116895,0.000904063,0.105673537,0.026745706,0.04019159,0.090607549,0.323681751,0.00155913,0.007184799,0.00574549,0.007121215,0.001730011,0.058582288,0.038503366,0.027371158,0.007565855,0.013863847,0.002427398,0.158785153,0.000214832,0.049135183,0.0116833,0.119275087,0.052092506
TCGA-DD-AACC,0.005765517,0.200710931,0.106620807,0.062220869,0.07383924,0.019384552,0.010875346,0.241682282,0.017373189,0.122165808,0.179545412,0.015145621,0.001004608,0.016688287,0.064246554,0.026912365,0.031240282,0.101983385,0.006826896,0.032819755,0.020520499,0.091946805,0.000202795,0.000475774,0.003971358,0.129975236,0,0.138784893,0.010424424
TCGA-DD-AACD,0.005336899,0.018424502,0.014195368,0.013165506,0.004784171,0.004486798,0.00248765,0.037714276,0.006073411,0.009320342,0.008815345,0.012565442,0.00154387,0.018038766,0.000456372,0.088653554,0.007409737,0.007224119,0.00023725,0.015604689,0.00525411,0.02711629,0.000174702,0,0.000396379,0.007450176,0.000476184,0.084081783,0.007559128
TCGA-DD-AACE,0.00085368,0.006676257,0.003913722,0.111688549,0.001257054,0.001269696,0.004065329,0.008602262,0.020015719,0.008682752,0.005016529,0.006190028,2.50E-05,0.002245054,0.000615938,0,0.004450132,0.002706287,0,0.001561831,0.002516142,0.030360815,0.050705833,0.020590132,0.00027686,0.006615787,0.002505399,0.037506547,0.105783237
TCGA-DD-AACF,0.003795602,0.015873745,0.017561166,0.099619514,0.002341435,0.007671555,0.002165615,0.016524394,0.005162722,0.005623889,0.030129055,0.005985479,0.001209345,0.00292656,0.000574004,0,0.003109731,0.00478748,1.55E-05,0.003563713,0.007716379,0.013470021,0.000342382,0.000268496,0.000387302,0.015598866,0.012141701,0.030591065,0.104949901
TCGA-DD-AACG,0.001113695,0.026209641,0.056728294,0.01989118,0.006013597,0.003022929,0.000963152,0.030675272,0.002376447,0.008586918,0.011751303,0.001103086,0.009686601,0.057428262,0.000755899,0,0.003685209,0.006444591,0.003137585,0.148473129,0.001972668,0.010316836,0.000710222,0.002385316,0.001836658,0.009830864,0.000553243,0.069140269,0.068313236
TCGA-DD-AACH,0.024584574,0.012758705,0.030567236,0.052818633,0.003425817,0.043249274,0.017147652,0.091638906,0.009096422,0.011606666,0.033038866,0.02287092,0.018910002,0.004768977,0.000310964,0.00415974,0.000503991,0.008300261,0.001931982,0.044779007,0.010028124,0.102700244,0.018692278,0.025311093,0.007682497,0.039966471,0.065555307,0.040052569,0.165491845
TCGA-DD-AACI,0.004730029,0.110597861,0.059068303,0.071394346,0.092029681,0.015586509,0.005270746,0.126911999,0.02776055,0.036106912,0.053071363,0.015899866,0.002059447,0.007324234,0.002485537,0.002770761,0.006058613,0.034539478,0.003921317,0.010052017,0.016638542,0.024254496,0.000333603,0.001437795,0.000754936,0.035884472,0,0.137620997,0.004977769
TCGA-DD-AACJ,0.002049138,0.001842122,0.00705753,0.04469282,0.000948546,0.001346481,0.000493394,0.003334721,0.002582109,0.001275178,0.006002652,0.003837023,6.36E-06,0,7.73E-05,0.006916107,0.007556288,0.000696183,1.88E-05,0.006358035,0.001744504,0.004486147,0.007749236,0.000285411,0.000236012,0.003636099,0.045962613,0.025450525,0.058914658
TCGA-DD-AACK,0.006984842,0.026737836,0.011233879,0.117909384,0.012729395,0.004420899,0.00105474,0.030210285,0.003756004,0.022983526,0.041491885,0.01157779,9.93E-05,0.003756901,0.000248336,0.002076271,0.00353151,0.024123705,1.51E-05,0.006732078,0.004539513,0.029304929,0.002832988,0.002122459,0.002577979,0.0330464,0.025682316,0.038447363,0.176002218
TCGA-DD-AACL,0.166228993,0.05744698,0.215028033,0.061869455,0.025615346,0.063929081,0.0152893,0.206992158,0.009899389,0.039489459,0.152471845,0.395679955,0.239189116,0.0796908,0.009068615,0.012965002,0.070833944,0.150539664,0.00716759,0.183104425,0.019818578,0.095368061,0.001403764,0.01858608,0.012007873,0.051640263,0.005957238,0.247793447,0.097968522
TCGA-DD-AACN,0.082301697,0.040572616,0.140799226,0.053900887,0.003807998,0.013858994,0.063733485,0.046236727,0.04693302,0.040835046,0.053616719,0.042973273,0.000738991,0.03474272,0.005778165,0.023796158,0.03538659,0.028987177,0.064558933,0.112006191,0.013789661,0.197054069,0.005845946,0.000748029,0.09704183,0.039995177,0.025381984,0.077268142,0.038455235
TCGA-DD-AACO,0.000738401,0.056297089,0.007997344,0.087526075,0.005000587,0.006941672,0.002165615,0.058043584,0.009693842,0.012269681,0.006764656,0.005639639,0.000561675,0.005987855,0.000102384,0.009111126,0.000829261,0.012754358,0.000421353,0.039066031,0.003875619,0.012299798,0.005069881,0.000751788,0.001033309,0.007191821,0,0.028287521,0.061351143
TCGA-DD-AACP,0.054713753,0.019764674,0.186070684,0.040354045,0.005569254,0.158155985,0.173754402,0.025510098,0.005150293,0.018721849,0.042593803,0.515409849,0.005619289,0.002263854,0.002730605,0.005537923,0.004031927,0.011104601,0.091922317,0.237444409,0.029227174,0.039482182,0.004219194,0.020538044,0.000335863,0.019504802,0.007873829,0.308456674,0.185238283
TCGA-DD-AACQ,0.002112618,0.002424449,0,0.286090073,0.000637736,0.003210318,0.000221584,0.008716774,0.005053158,0.00082339,0.002644603,0.002458973,0.000999681,0.000518571,5.23E-05,0.004641924,0.00042178,0.00167427,2.52E-05,0.002186982,0.000706675,0.007579188,0.012711135,0.000602236,0.000526489,0.00319594,0.002286078,0.022851157,0.286784688
TCGA-DD-AACS,0.004460366,0.005126119,0.003118486,0.303632764,0.000690689,0.013956027,0.001435865,0.004504129,0.00289768,0.002155286,0.006880451,0.00419533,0.000124225,0.001654415,0,0.005034149,0.000915047,0.005679771,8.21E-05,0.001683369,0.002652406,0.003166692,0.000150999,0.000118675,0.003428227,0.002694541,0.004955474,0.007221004,0.317037805
TCGA-DD-AACT,0.002121759,0.031750771,0.018487234,0.163319038,0.007816295,0.002943462,0.006319577,0.046835311,0.019677821,0.018631882,0.040703733,0.013465134,0.000518995,0.006404592,0.004470045,0.087836719,0.002595017,0.012264089,2.58E-05,0.002314108,0.00600515,0.051482389,0.000428416,0.000335888,0.000646008,0.031419724,0.000778492,0.022531086,0.198657711
TCGA-DD-AACU,0.008017791,0.035753244,0.020752845,0.225142656,0.008877654,0.011938252,0.018802146,0.031969602,0.023578491,0.033676836,0.04444652,0.02516944,0.000668176,0.00943142,0.003062264,0.005393988,0.006544732,0.019713732,0.00207336,0.02732855,0.015141216,0.015247948,0.002379113,0,0.002121083,0.033576505,0.048967906,0.029873329,0.15812327
TCGA-DD-AACV,0.000218879,0.00522126,0.001011681,0.092400884,0.000566365,0.006498946,0.000785885,0.003655701,0.001477497,0.002982588,0.003824963,0.001838862,0.00012796,0.004461908,0,0.004134551,0.002259023,0.001318825,2.25E-05,0,0.000771638,0.007919304,0.001616217,0.007990164,0.000187599,0.004124102,0.030521214,0.00861768,0.051692798
TCGA-DD-AACW,0.005530386,0.024126386,0.021967947,0.200908881,0.001844139,0.008005887,0.001279279,0.015778333,0.002291397,0.020117309,0.038858488,0.023456631,0.000219599,0.002932827,0.002562325,0.005041346,0.004896932,0.044131598,0.005596759,0.005288293,0.004455536,0.000302164,0.000404713,0.000475506,0.000762501,0.025900509,0.007723663,0.01409284,0.163561066
TCGA-DD-AACX,0.001788107,0.009374646,0.010282851,0.023228553,0.003831021,0.017040753,0,0.008486016,0.005250189,0.005341276,0.017768896,0.002262735,0.000258305,0.001670082,0.001126769,0,0.021864623,0.004287406,0,0.013465204,0.003428798,0.004224025,0.018394669,0,0.001013642,0.005546008,0.153503113,0.014451708,0.10643497
TCGA-DD-AACY,0.003480233,0.02950184,0.006784533,0.122369965,0.000766665,0.002343588,0.00319081,0.012421056,0.015857943,0.019433758,0.017096539,0.007207924,0.000258782,0.001673215,0.000564202,0.00279595,0.004585959,0.009388659,7.61E-05,0.003369182,0.003205387,0.040542731,0.001346701,0.000593644,0.000127083,0.019636849,0.019278532,0.012410041,0.121705487
TCGA-DD-AACZ,0.003422339,0.080328334,0.290370895,0.056440575,0.032490002,0.034625474,0.014724999,0.147754875,0.022249227,0.0822715,0.140107951,0.006896483,0.000239469,0.041777118,0.018853375,0.001518521,0.00940068,0.072128431,0.000198215,0.015649043,0.022496336,0.069136232,0.000456509,0.000858918,0.000689882,0.073625267,0.003487405,0.162198599,0.04859824
TCGA-DD-AAD0,0.003283699,0.018122676,0.003841494,0.139622782,0.001319216,0.002585199,0.002437425,0.008673399,0.012379991,0.013654384,0.031809947,0.001995621,0.000321808,0.001096677,0.000790209,0.012821066,0.000582628,0.004248184,0,0.002594204,0.000806496,0.004771265,0.247379464,0.000151163,0.000290476,0.006190937,0.011570676,0.000271576,0.215826427
TCGA-DD-AAD1,0.032198123,0.175467461,0.066793374,0.154505463,0.039081476,0.025341108,0.146363658,0.248740371,0.108487941,0.168851616,0.18787143,0.088260072,0.003739702,0.099786618,0.098645426,0.102043166,0.024002116,0.119968917,0.008374229,0.138385838,0.058554169,0.215693363,0.001150929,0.000701579,0.024900792,0.167538055,0.011163647,0.127116836,0.052501189
TCGA-DD-AAD2,0.014996539,0.06734654,0.034745153,0.066650256,0.004894681,0.017149147,0.055416696,0.071392879,0.066537531,0.040089888,0.064606018,0.053497844,0.007662284,0.045841088,0.0019551,0.05550158,0.008664353,0.023201998,0.001294159,0.030771423,0.03467142,0.098872135,0.00262317,0.000373746,0.002879045,0.049636581,0.00780665,0.090463813,0.078789737
TCGA-DD-AAD3,0.013842217,0.056721941,0.022191868,0.237641621,0.002960753,0.013664295,0.039858541,0.037214588,0.023535218,0.066293631,0.049683432,0.04235801,0.000831743,0.020865059,0.003799647,0.012328087,0.005611813,0.016872621,0.000855199,0.011005809,0.012943553,0.034321753,0.007973101,0.004141547,0.002658162,0.047967803,0.046023865,0.031022677,0.19967361
TCGA-DD-AAD5,0.091498186,0.004714389,0.448602023,0.016489934,0.262203896,0.249720325,0.120459004,0.280930321,0.020862765,0.004329152,0.075845582,0.895239575,0.140015048,0.00324773,6.26E-05,0.096685162,0.004081968,0.002466055,0.323283728,0.231575319,0.07542246,0.386208132,0.008261931,0.003633821,0.005343556,0.009436634,0.003218687,0.114226688,0.021801664
TCGA-DD-AAD6,0.004788939,0.007585016,0.004714385,0.01510656,0.000575574,0.004715997,0.001196554,0.014673121,0.000120497,0.008449035,0.009577349,0.185049785,7.10E-05,0.006337225,0,0.002097862,0.002294767,0.003176946,2.29E-05,0.000524918,9.67E-05,0.074942317,0.002147347,0.000197881,0,0.005563232,0.13850826,0.022797812,0.033490608
TCGA-DD-AAD8,0.001704822,0.010040632,0.009740957,0.019918555,0.002074369,0.007963918,0.002877638,0.018439864,0.007648733,0.00479072,0.0163308,0.014717823,0.00121157,0.036605503,0.001271087,0.003781909,0.005508155,0.010001495,0.000164553,0.004504234,0.001929887,0.056675301,0.005914422,0.038774811,0.001030284,0.01201061,0.007445066,0.044140754,0.025445872
TCGA-DD-AADA,0.004226251,0.050718231,0.120211095,0.187241081,0.008870747,0.003716681,0.004673946,0.042197585,0.019199171,0.03064731,0.043038306,0.016998104,0.000347559,0.005542918,0.023884354,0.025861635,0.011774083,0.018461093,0.00249057,0.002819468,0.011460487,0.013927367,0.000310777,0.00036596,0.000587005,0.03428076,0.000849623,0.057321875,0.226539223
TCGA-DD-AADB,0.036200924,0.0929066,0.167907694,0.098432642,0.047203977,0.027047429,0.016793117,0.117277396,0.008317163,0.083069464,0.130780868,0.333643697,0.000283261,0.009970358,0.033104912,0.038063778,0.029942774,0.092518734,0.000695824,0.270733551,0.015293325,0.028582405,0.000458265,0,0.031932743,0.088671063,0.001499683,0.079154624,0.048139358
TCGA-DD-AADC,0.027918041,0.012981794,0.021378544,0.108374095,0.003310702,0.017087982,0.008263608,0.042593171,0.014959568,0.014503199,0.024369199,0.039649931,0.000493879,0.140854029,0.001731271,0.00241452,0.050985284,0.007900691,0.003650795,0.050029581,0.035913646,0.065024614,0.00755083,0.006942494,0.012492001,0.043713567,0.00316929,0.105245291,0.127178571
TCGA-DD-AADD,0.003502578,0.013157312,0.056750722,0.065832412,0.014799159,0.008181968,0.001465409,0.019992713,0.004599713,0.011983157,0.018631754,0.01378604,3.63E-05,0.003512499,0.00086373,0.009632892,0.003506489,0.010477057,0.000167661,0.079905885,0.004507823,0.012219071,0.000347649,0.017347509,0.003322324,0.018505831,0.101782825,0.037875114,0.078998745
TCGA-DD-AADF,0.005657347,0.016000052,0.013992308,0.063409862,0.002339133,0.002607709,0.000268855,0.029705392,0.002147423,0.004742803,0.014059728,0.003832406,6.22E-05,0.003108295,0.000891504,0,0,0.011403666,0,0.00095484,0.0016225,0.009115095,0.001111423,0.01225871,0.000128596,0.009115127,0.00512935,0.021061667,0.095785198
TCGA-DD-AADG,0.004110971,0.00618579,0.005035494,0.0416797,0.000780478,0.001865625,0.00162495,0.00357936,0.005814004,0.004578516,0.009065611,0.008442374,0.000304005,0.006307458,0.000382851,0.007117617,0.004149882,0.002095902,3.10E-05,0.001487791,0.000923747,0.006967945,0.84905889,0.000940004,0,0.005205363,0.529917587,0.012671917,0.150462687
TCGA-DD-AADI,0.007864423,0.160128473,0.256282672,0.107679118,0.01854039,0.017522871,0.045501548,0.148124436,0.065267997,0.081988887,0.099893544,0.036490274,0.002796848,0.033309206,0.013918789,0.065746198,0.010640998,0.059937883,0.014288442,0.357454984,0.029518717,0.015093409,0.000219475,0.00034448,0.129337668,0.069112677,0,0.121083975,0.063693109
TCGA-DD-AADJ,0.005140873,0.014164492,0.064942685,0.126859619,0.002599292,0.008599555,0.003604434,0.018113679,0.00089803,0.01411204,0.022755542,0.0036207,0.000142664,0.049444455,0.001104441,0.003789106,0.012424625,0.016100446,0.00051554,0.106157009,0.005680333,0.006132532,0.00136777,0.000178818,0.021508874,0.017581496,0.003732412,0.034422223,0.170725053
TCGA-DD-AADK,0.012304475,0.042639467,0.018609142,0.088392726,0.021646188,0.008851685,0.008739275,0.101320355,0.019368695,0.029594114,0.052854715,0.034644947,0.000848433,0.016801088,0.022423747,0.06051054,0.012553303,0.027151118,0.00393407,0.03308588,0.028504654,0.032288779,0.001474874,0.001191853,0.006398047,0.1102427,0.001005716,0.060920254,0.117380556
TCGA-DD-AADL,0.008031502,0.005252426,0.002668595,0.190527949,0.001722117,0.013598501,0.001672221,0.011022625,0.02395851,0.002922936,0.01574062,0.005699203,0.000727944,0.004219072,0.000168825,0.040197624,0.003202665,0.006035216,0.000122994,0.051496068,0.003473163,0.004231905,0.010051094,0.000118407,0.013800658,0.006564116,0.020614218,0.019310974,0.20696224
TCGA-DD-AADM,0.002552408,0.022431896,0.011873325,0.092112495,0.002320714,0.005674764,0.004289867,0.024810882,0.012525001,0.01353508,0.012748632,0.012866725,0.000719678,0.002060186,0.000632276,0.014102094,0.004106989,0.009261189,3.07E-05,0.009353524,0.005786492,0.017210005,0.007464796,0.001130367,0.014210653,0.011560882,0.004165127,0.032385405,0.148150181
TCGA-DD-AADN,0.010083687,0.115802717,0.085634877,0.0286447,0.116565251,0.02894077,0.000422487,0.208990908,0.00976301,0.023993695,0.100117662,0.283206237,0.521116603,0.006283958,0.002891806,0.006671417,0.151483199,0.042258769,9.68E-05,0.124561259,0.011103981,0.009407771,0.000133441,0.001468403,0,0.031932606,0.000729095,0.180913076,0.027322335
TCGA-DD-AADO,0.004918438,0.093287163,0.056160112,0.113624085,0.036802203,0.020969436,0.008325652,0.110408425,0.005023811,0.027771313,0.049829109,0.116292965,0.00016158,0.004391407,0.005443783,0.012705918,0.00308471,0.024905684,0.001567077,0.266660636,0.003469994,0.022908828,0.000424904,0.000599282,0.004871532,0.01937084,0,0.054412136,0.097858463
TCGA-DD-AADP,0.012380143,0.021706858,0.017606867,0.10328517,0.0074203,0.009636212,0.017682408,0.031431744,0.014075809,0.022516091,0.050467848,0.01482887,0.001392145,0.034828887,0.010912073,0.015213996,0.00431073,0.017049118,0.005775424,0.006946516,0.009490988,0.030373358,0.002644239,0.000159486,0.002915355,0.035105581,0.083213629,0.049266746,0.075031601
TCGA-DD-AADR,0.028354276,0.020325677,0.005337672,0.084603566,0.002431225,0.006608549,0.000842019,0.013255604,0.00352111,0.016003294,0.017936985,0.002590337,0.000190669,0.00294536,0.000728125,0.00147534,0.008603588,0.011428179,0.000144615,0.001137496,0.000966528,0.004723505,0.001243986,6.95E-05,0.003083287,0.015489783,0.015992666,0.041677174,0.181018802
TCGA-DD-AADS,0.002147659,0.050199878,0.013918512,0.124641424,0.005021308,0.004078046,0.002319246,0.061668055,0.019438669,0.019536437,0.014758232,0.003423308,8.97E-05,0.001538481,0.000615394,0,0.007220294,0.00758937,0.000149341,0.003123313,0.003517528,0.01137433,0.000275661,0,0.002493256,0.010569566,0.000499894,0.012594324,0.16235527
TCGA-DD-AADU,0.004331882,0.00407629,0.003888882,0.019771072,0.002435829,0.003573155,0.000481576,0.010902908,0.004597871,0.002486793,0.003328166,0.003014441,0.000197107,0.001419413,0.000113821,0.001270232,0.001847966,0.002770022,0.000193231,0.000713511,0.001004555,0.013869315,0.029611616,0,0.00011498,0.002721333,0.261464473,0.012938643,0.171454217
TCGA-DD-AADV,0.006427233,0.021554305,0.018978243,0.139546387,0.00191551,0.012090613,0.007746579,0.015842529,0.01144778,0.012115173,0.031242179,0.023863882,0.001100857,0.007733138,0.000730303,0.002328159,0.005086375,0.008797884,0.000633162,0.011877878,0.010479699,0.005746424,0.001750536,0.000329176,0.003803426,0.024746526,0.0435402,0.021187756,0.105131299
TCGA-DD-AADW,0.087296311,0.022609055,0.118406107,0.048279748,0.00415104,0.056612843,0.161390012,0.037204178,0.011927466,0.022990372,0.027880395,0.038207238,0.001129389,0.268743772,0.00302142,0.024756929,0.982231643,0.018245375,0.004085677,0.457806116,0.015828877,0.060555352,0.000579415,6.50E-05,0.235140692,0.027341552,0.000902971,0.041735369,0.056085307
TCGA-DD-AADY,0.004176991,0.011221689,0.281969119,0.067855801,0,0.008462551,0.006390484,0.010620099,0.00874034,0.020662975,0.012644043,0.01379135,0.0002591,0.002230954,0,0.030809422,0.003059689,0.008788079,0,0.000764152,0.004823133,0.005308535,0.001684693,0.0002642,0.001270834,0.006701905,0.182003015,0.020731897,0.175330108
TCGA-DD-AAE0,0.166740388,0.027390699,0.331285493,0.071989373,0.003179471,0.106995543,0.037462478,0.06041363,0.019377902,0.019603912,0.017062921,0.057771669,0.002330469,0.339095586,0.001039089,0.023173637,0.538741167,0.016129863,0.838647205,0.459689254,0.122482868,0.029828691,0,0.00018204,0.431699454,0.038309176,0,0.052292875,0.046581859
TCGA-DD-AAE1,0.000829812,0.020670152,0.090493237,0.206209588,0.002474968,0.003331912,0.000685433,0.010444861,0.002235465,0.018289618,0.035504174,0.003167045,0.000211413,0.00220902,0.003962482,0.001802794,0.00065769,0.018206153,0,0.008098331,0.002720539,0.003390863,0.000216842,8.51E-05,0.000655085,0.019049332,0.005328913,0.013942504,0.259784772
TCGA-DD-AAE2,0.00485445,0.039232444,0.024400926,0.189757002,0.011228298,0.011453819,0.004951665,0.050534388,0.014703613,0.031968449,0.06434081,0.016069785,0.000139723,0.013894894,0.004169973,0.009920763,0.001805074,0.027452634,0.000580274,0.001656128,0.009348386,0.031112768,0.102365944,0.002631527,0.001125596,0.04151277,0.328875119,0.035586119,0.09561252
TCGA-DD-AAE3,0.005549177,0.002035684,0.015634029,0.049361152,0.000476575,0.005310296,0.001317687,0.001962315,0.015386659,0.002662815,0.006312683,0.016592239,0.000668096,0.002458123,0,0,0.008206829,0.001076141,0,0.001798969,0.002604872,0.021212915,0.003023493,0.000898924,0,0.003084943,0.017063585,0.046715874,0.134894113
TCGA-DD-AAE4,0.002046091,0.083495865,0.029130625,0.103229996,0.007639018,0.007400176,0.004632584,0.094198071,0.018695087,0.031519594,0.02918402,0.014529435,0.000547766,0.006254191,0.0017939,0,0.006970086,0.035551884,1.89E-05,0.001807002,0.004621905,0.013345392,0.000523229,0.001886988,0.000316196,0.016659076,0.001713076,0.05335493,0.089350551
TCGA-DD-AAE6,0.000466706,0.001646919,0.001422141,0.060831977,0.000354554,0.003717417,0,0.002494968,0.001424787,0,0.001042153,0.001516802,1.84E-05,0.00178915,0,0.012918223,0.000471821,0.001882634,0,0.012002909,0.000814419,0.000425828,0.001787407,0.00097464,0,0.001312823,0.011023361,0.004597389,0.100675434
TCGA-DD-AAE7,0.009839923,0.031681876,0.018445513,0.05511004,0.003174866,0.005499156,0.00527961,0.036329724,0.007219801,0.02241439,0.035720823,0.013278824,0.000799872,0.004559042,0.002800858,0.016196357,0.016009751,0.018014948,0.004683105,0.009436295,0.005084571,0.050622371,0.00208765,0.000109009,0.002101416,0.03962774,0.014427779,0.051065935,0.041902417
TCGA-DD-AAE9,0.004073391,0.00746691,0.008260333,0.021963377,0.003296888,0.000544388,0,0.00586786,0.005597063,0.003814778,0.009293465,0.001546583,0.0011034,0.002205887,0.00010783,0.026437377,0,0.001213417,7.85E-05,0.008391,0.004103783,1.51E-05,0.047282017,0.003852914,0.004582569,0.039231597,0.306846181,0.012148164,0.626332182
TCGA-DD-AAEA,0.001598683,0.037065531,0.021078536,0.086240952,0.006826308,0.005438464,0.002366518,0.04969637,0.010502449,0.023510613,0.03942252,0.005197296,0.000228103,0.007211433,0.002230666,0.004976574,0.008153213,0.019020001,0,0.01881217,0.004255892,0.025750682,0.00793184,0,0.001580979,0.031337434,0.008980314,0.02370953,0.079743837
TCGA-DD-AAEB,0.000895831,0.007978702,0.003077126,0.051126074,0.001185682,0.000705585,0.002192205,0.013304185,0.004313144,0.003398194,0.001441832,0.008036509,0.000267127,0.00287016,0.000193876,0.001439356,0.001050874,0.00505958,4.71E-05,0.00244752,0.000938008,0.013191174,0.056686975,0.000135859,0,0.001064037,0.003309577,0.02886462,0.111076109
TCGA-DD-AAED,3.40E-05,0.017018715,0.00457451,0.121176091,0.003080472,0.014748706,0.000357489,0.024599209,0.001181376,0.009337944,0.072846124,0.001177195,6.13E-05,0.093027956,0.005958427,0.009359414,0.000682711,0.030899228,0.000387044,0.002191173,0.001600317,0.00785514,0.000112371,0.000176402,0,0.017968071,0,0.00760897,0.083309459
TCGA-DD-AAEE,0.012522846,0.006627047,0.008456399,0.106457233,0,0.007188174,0.001645631,0.009072455,0.006636076,0.005601397,0.013783314,0.010845246,0.000313861,0.095091275,0.000166102,0.001234248,0.004950548,0.004132971,6.73E-05,0.002378719,0.003412953,0.004338844,0.00743407,0.000174791,0.008190831,0.01106331,0.747877425,0.027206068,0.546397691
TCGA-DD-AAEG,0.011314693,0.006244843,0.003210489,0.10864296,0.00096236,0.03032191,0.004895531,0.028468318,0.011540886,0.003994712,0.00425826,0.012797465,0.001156889,0.001989685,0.00020967,0.036278976,0.015344912,0.003051927,0.00091689,0.006095052,0.005724698,0.015247627,0.005140113,5.53E-05,0.013281733,0.05605334,0.004224403,0.01611026,0.173245302
TCGA-DD-AAEH,0.001960266,0.094059771,0.028613932,0.069087448,0.012220588,0.005379718,0.001751991,0.079474634,0.028034919,0.073806818,0.100939432,0.012221911,0.000307661,0.008337877,0.005233025,0.001536513,0.009507912,0.062460319,1.67E-05,0.001238429,0.006073282,0.013344588,0.00110879,7.25E-05,0,0.054541488,0.042342825,0.040018622,0.050586915
TCGA-DD-AAEI,0.000190948,0.019389032,0.020099533,0.112483687,0.002253948,0.004627115,0.003122858,0.013059546,0.010777854,0.016490287,0.033490839,0.005454252,0.00011739,0.030967018,0.000184074,0,0.001994517,0.009981885,0,0.016299341,0.006962171,0.013373856,0.003211364,0.000839049,0,0.031649373,0.017968532,0.001954375,0.221411918
TCGA-DD-AAEK,0.004818394,0.105857227,0.034042885,0.067532186,0.012676442,0.019452712,0.008237018,0.131141995,0.017036096,0.104990016,0.184614235,0.019618223,0.001206802,0.013728826,0.032231924,0.008661327,0.006308821,0.068370516,0,0.006173982,0.018766488,0.053534339,0.007469186,0.001089287,0,0.113352522,0.126983029,0.0749452,0.076695513
TCGA-DD-AAVP,0.012639142,0.008086965,0.016405752,0.095366682,0.000709107,0.006770535,0.000493394,0.014798043,0.001045112,0.005086045,0.013678726,0.011942561,0.000238118,0.005973755,0.000347997,0.072471591,0.006598348,0.006599026,0.026727892,0.001093491,0.002308576,0.009217049,0.023512835,0.000610291,0.007284605,0.006569857,0.11892742,0.034349479,0.207408767
TCGA-DD-AAVQ,0.019209079,0.190217561,0.089561261,0.186897519,0.038572669,0.02199589,0.015277482,0.228926365,0.029396753,0.140879834,0.200963711,0.032095705,0.001934427,0.01299092,0.103603429,0.067782887,0.023315831,0.112450636,0.036647447,0.048223627,0.019178451,0.041482833,0.000226499,0.000414289,0.001709575,0.178586055,0,0.141190278,0.054247176
TCGA-DD-AAVR,0.007894893,0.064927012,0.046019427,0.023748883,0.020221066,0.011173763,0.01972689,0.062422791,0.041866282,0.067226546,0.06416525,0.036256405,0.008435371,0.007839672,0.018723761,0.034119942,0.014912409,0.02804586,0.00056435,0.012692671,0.018627055,0.084070438,0.002874249,0.000193048,0.001859352,0.068127103,0.003135701,0.119299335,0.025126926
TCGA-DD-AAVS,0.019560504,0.030185869,0.020014885,0.218652319,0.005385071,0.007208633,0.008532464,0.035595808,0.0104113,0.026544051,0.053717573,0.020482823,0.000874184,0.003343297,0.003268666,0.008413038,0.008682225,0.01921856,0.103860662,0.038214567,0.009909289,0.018044936,0.001096499,0,0.005983512,0.037447994,0.027612738,0.052981513,0.066805324
TCGA-DD-AAVU,0.033803916,0.003075671,0.010295994,0.031543017,0.000423622,0.015788939,0.000292491,0.004540565,0.00561306,0.000250342,0.003783875,0.002081273,0.000177873,0.000336836,6.92E-05,0.009240668,0.003924694,0.001159487,0.004072277,0.004303417,0.00558368,0.010112446,0.002502019,0.0018153,0.000279886,0.007677911,0.018195757,0.027574635,0.037629217
TCGA-DD-AAVV,0.012614766,0.089588155,0.111603125,0.149470439,0.00878326,0.020750387,0.023715403,0.088786522,0.024422314,0.070450674,0.103322563,0.037087298,0.032793386,0.008384877,0.0099721,0.003371692,0.017796952,0.03270587,0.003098809,0.016762442,0.02361022,0.069426979,0.002940092,0.005641095,0.00152954,0.073573597,0.058068748,0.087825648,0.10773755
TCGA-DD-AAVW,0.012010435,0.076119175,0.096671847,0.120989349,0.005288374,0.014110335,0.091626486,0.092409258,0.032379712,0.075194455,0.08599817,0.059107931,0.002236287,0.014039029,0.011231207,0.022774215,0.022329295,0.028396402,0.006348124,0.018196798,0.029460091,0.035014045,0.013490712,0.002891162,0.001909278,0.065991373,0.035073611,0.056332564,0.111159529
TCGA-DD-AAVX,0.004095228,0.025314006,0.01287138,0.025853548,0.007019701,0.004735141,0.003096268,0.021182941,0.010276532,0.025676656,0.048054834,0.008751275,0.000968684,0.004277039,0.001668643,0.009305439,0.006777068,0.017772265,0,0.007536742,0.005494949,0.311083455,0.002099062,0.000438722,0.000211806,0.020576494,0.067181446,0.14272759,0.004357536
